"date_updated","state","start_date","end_date","tot_cases","new_cases","tot_deaths","new_deaths","new_historic_cases","new_historic_deaths"
"03/25/2021","CT","03/18/2021","03/24/2021","300,164","7,144","7,851","46","0","0"
"04/01/2021","CT","03/25/2021","03/31/2021","309,286","9,122","7,890","39","0","0"
"04/08/2021","CT","04/01/2021","04/07/2021","318,092","8,806","7,934","44","0","0"
"04/15/2021","CT","04/08/2021","04/14/2021","325,846","7,754","7,984","50","0","0"
"04/22/2021","CT","04/15/2021","04/21/2021","332,799","6,953","8,027","43","0","0"
"04/29/2021","CT","04/22/2021","04/28/2021","338,469","5,670","8,080","53","0","0"
"05/06/2021","CT","04/29/2021","05/05/2021","342,389","3,920","8,124","44","0","0"
"05/13/2021","CT","05/06/2021","05/12/2021","344,552","2,163","8,161","37","0","0"
"05/20/2021","CT","05/13/2021","05/19/2021","345,790","1,238","8,204","43","0","0"
"05/27/2021","CT","05/20/2021","05/26/2021","346,980","1,190","8,227","23","0","0"
"06/03/2021","CT","05/27/2021","06/02/2021","347,678","698","8,245","18","0","0"
"06/10/2021","CT","06/03/2021","06/09/2021","348,262","584","8,257","12","0","0"
"06/17/2021","CT","06/10/2021","06/16/2021","348,561","299","8,264","7","0","0"
"06/24/2021","CT","06/17/2021","06/23/2021","348,840","279","8,270","6","0","0"
"07/01/2021","CT","06/24/2021","06/30/2021","349,353","513","8,276","6","0","0"
"07/08/2021","CT","07/01/2021","07/07/2021","349,744","391","8,277","1","0","0"
"07/15/2021","CT","07/08/2021","07/14/2021","350,387","643","8,278","1","0","0"
"07/22/2021","CT","07/15/2021","07/21/2021","351,530","1,143","8,281","3","0","0"
"07/29/2021","CT","07/22/2021","07/28/2021","353,505","1,975","8,286","5","0","0"
"08/05/2021","CT","07/29/2021","08/04/2021","356,701","3,196","8,292","6","0","0"
"08/12/2021","CT","08/05/2021","08/11/2021","360,552","3,851","8,297","5","0","0"
"08/19/2021","CT","08/12/2021","08/18/2021","364,891","4,339","8,308","11","0","0"
"08/26/2021","CT","08/19/2021","08/25/2021","369,132","4,241","8,335","27","0","0"
"09/02/2021","CT","08/26/2021","09/01/2021","373,784","4,652","8,358","23","0","0"
"09/09/2021","CT","09/02/2021","09/08/2021","377,682","3,898","8,415","57","0","0"
"09/16/2021","CT","09/09/2021","09/15/2021","381,732","4,050","8,447","32","0","0"
"09/23/2021","CT","09/16/2021","09/22/2021","386,672","4,940","8,484","37","0","0"
"09/30/2021","CT","09/23/2021","09/29/2021","390,180","3,508","8,629","145","0","0"
"10/07/2021","CT","09/30/2021","10/06/2021","392,951","2,771","8,667","38","0","0"
"10/14/2021","CT","10/07/2021","10/13/2021","395,721","2,770","8,705","38","0","0"
"10/21/2021","CT","10/14/2021","10/20/2021","399,363","3,642","8,721","16","0","0"
"10/28/2021","CT","10/21/2021","10/27/2021","401,716","2,353","8,752","31","0","0"
"11/04/2021","CT","10/28/2021","11/03/2021","404,218","2,502","8,776","24","0","0"
"11/11/2021","CT","11/04/2021","11/10/2021","406,752","2,534","8,809","33","0","0"
"11/18/2021","CT","11/11/2021","11/17/2021","411,311","4,559","8,834","25","0","0"
"11/25/2021","CT","11/18/2021","11/24/2021","416,573","5,262","8,865","31","0","0"
"12/02/2021","CT","11/25/2021","12/01/2021","422,785","6,212","8,909","44","0","0"
"12/09/2021","CT","12/02/2021","12/08/2021","433,464","10,679","8,946","37","0","0"
"12/16/2021","CT","12/09/2021","12/15/2021","452,038","18,574","9,002","56","0","0"
"12/23/2021","CT","12/16/2021","12/22/2021","471,141","19,103","9,077","75","0","0"
"12/30/2021","CT","12/23/2021","12/29/2021","502,484","31,343","9,160","83","0","0"
"01/06/2022","CT","12/30/2021","01/05/2022","554,812","52,328","9,281","121","0","0"
"01/13/2022","CT","01/06/2022","01/12/2022","619,185","64,373","9,443","162","0","0"
"01/20/2022","CT","01/13/2022","01/19/2022","666,705","47,520","9,670","227","0","0"
"01/27/2022","CT","01/20/2022","01/26/2022","693,561","26,856","9,901","231","0","0"
"02/03/2022","CT","01/27/2022","02/02/2022","710,393","16,832","10,083","182","0","0"
"02/10/2022","CT","02/03/2022","02/09/2022","718,536","8,143","10,214","131","0","0"
"02/17/2022","CT","02/10/2022","02/16/2022","724,065","5,529","10,325","111","0","0"
"02/24/2022","CT","02/17/2022","02/23/2022","727,840","3,775","10,438","113","0","0"
"03/03/2022","CT","02/24/2022","03/02/2022","730,425","2,585","10,512","74","0","0"
"03/10/2022","CT","03/03/2022","03/09/2022","732,492","2,067","10,609","97","0","0"
"03/17/2022","CT","03/10/2022","03/16/2022","734,385","1,893","10,676","67","0","0"
"03/24/2022","CT","03/17/2022","03/23/2022","736,536","2,151","10,742","66","0","0"
"03/31/2022","CT","03/24/2022","03/30/2022","739,137","2,601","10,779","37","0","0"
"04/07/2022","CT","03/31/2022","04/06/2022","742,287","3,150","10,795","16","0","0"
"04/14/2022","CT","04/07/2022","04/13/2022","746,063","3,776","10,809","14","0","0"
"04/21/2022","CT","04/14/2022","04/20/2022","750,805","4,742","10,825","16","0","0"
"04/28/2022","CT","04/21/2022","04/27/2022","755,971","5,166","10,839","14","0","0"
"05/05/2022","CT","04/28/2022","05/04/2022","763,149","7,178","10,858","19","0","0"
"05/12/2022","CT","05/05/2022","05/11/2022","777,066","13,917","10,882","24","0","0"
"05/19/2022","CT","05/12/2022","05/18/2022","789,266","12,200","10,922","40","0","0"
"05/26/2022","CT","05/19/2022","05/25/2022","800,506","11,240","10,937","15","0","0"
"06/02/2022","CT","05/26/2022","06/01/2022","808,846","8,340","10,973","36","0","0"
"06/09/2022","CT","06/02/2022","06/08/2022","814,957","6,111","10,999","26","0","0"
"06/16/2022","CT","06/09/2022","06/15/2022","821,751","6,794","11,015","16","0","0"
"06/23/2022","CT","06/16/2022","06/22/2022","826,418","4,667","11,034","19","0","0"
"06/30/2022","CT","06/23/2022","06/29/2022","830,617","4,199","11,045","11","0","0"
"07/07/2022","CT","06/30/2022","07/06/2022","835,637","5,020","11,051","6","0","0"
"07/14/2022","CT","07/07/2022","07/13/2022","840,721","5,084","11,084","33","0","0"
"07/21/2022","CT","07/14/2022","07/20/2022","846,008","5,287","11,092","8","0","0"
"07/28/2022","CT","07/21/2022","07/27/2022","851,842","5,834","11,102","10","0","0"
"08/04/2022","CT","07/28/2022","08/03/2022","857,252","5,410","11,130","28","0","0"
"08/11/2022","CT","08/04/2022","08/10/2022","862,619","5,367","11,164","34","0","0"
"08/18/2022","CT","08/11/2022","08/17/2022","867,759","5,140","11,180","16","0","0"
"08/25/2022","CT","08/18/2022","08/24/2022","872,027","4,268","11,195","15","0","0"
"09/01/2022","CT","08/25/2022","08/31/2022","876,017","3,990","11,269","74","0","0"
"09/08/2022","CT","09/01/2022","09/07/2022","879,861","3,844","11,294","25","0","0"
"09/15/2022","CT","09/08/2022","09/14/2022","883,805","3,944","11,316","22","0","0"
"09/22/2022","CT","09/15/2022","09/21/2022","888,422","4,617","11,342","26","0","0"
"09/29/2022","CT","09/22/2022","09/28/2022","893,199","4,777","11,365","23","0","0"
"10/06/2022","CT","09/29/2022","10/05/2022","897,920","4,721","11,385","20","0","0"
"10/13/2022","CT","10/06/2022","10/12/2022","902,149","4,229","11,402","17","0","0"
"10/20/2022","CT","10/13/2022","10/19/2022","906,158","4,009","11,423","21","0","0"
"10/27/2022","CT","10/20/2022","10/26/2022","909,653","3,495","11,448","25","0","0"
"11/03/2022","CT","10/27/2022","11/02/2022","913,275","3,622","11,478","30","0","0"
"11/10/2022","CT","11/03/2022","11/09/2022","916,482","3,207","11,527","49","0","0"
"11/17/2022","CT","11/10/2022","11/16/2022","919,421","2,939","11,559","32","0","0"
"11/24/2022","CT","11/17/2022","11/23/2022","922,349","2,928","11,572","13","0","0"
"12/01/2022","CT","11/24/2022","11/30/2022","925,336","2,987","11,587","15","0","0"
"12/08/2022","CT","12/01/2022","12/07/2022","930,053","4,717","11,603","16","0","0"
"12/15/2022","CT","12/08/2022","12/14/2022","934,666","4,613","11,658","55","0","0"
"12/22/2022","CT","12/15/2022","12/21/2022","939,539","4,873","11,733","75","0","0"
"12/29/2022","CT","12/22/2022","12/28/2022","945,020","5,481","11,766","33","0","0"
"01/05/2023","CT","12/29/2022","01/04/2023","950,809","5,789","11,803","37","0","0"
"01/12/2023","CT","01/05/2023","01/11/2023","956,128","5,319","11,863","60","0","0"
"01/19/2023","CT","01/12/2023","01/18/2023","960,321","4,193","11,895","32","0","0"
"01/26/2023","CT","01/19/2023","01/25/2023","963,705","3,384","11,941","46","0","0"
"02/02/2023","CT","01/26/2023","02/01/2023","966,744","3,039","11,963","22","0","0"
"02/09/2023","CT","02/02/2023","02/08/2023","969,413","2,669","12,035","72","0","0"
"02/16/2023","CT","02/09/2023","02/15/2023","971,664","2,251","12,061","26","0","0"
"02/23/2023","CT","02/16/2023","02/22/2023","973,587","1,923","12,144","83","0","0"
"03/02/2023","CT","02/23/2023","03/01/2023","975,178","1,591","12,179","35","0","0"
"03/09/2023","CT","03/02/2023","03/08/2023","976,440","1,262","12,196","17","0","0"
"03/16/2023","CT","03/09/2023","03/15/2023","977,502","1,062","12,230","34","0","0"
"03/23/2023","CT","03/16/2023","03/22/2023","978,367","865","12,258","28","0","0"
"03/30/2023","CT","03/23/2023","03/29/2023","979,167","800","12,272","14","0","0"
"04/06/2023","CT","03/30/2023","04/05/2023","979,879","712","12,292","20","0","0"
"04/13/2023","CT","04/06/2023","04/12/2023","980,563","684","12,301","9","0","0"
"04/20/2023","CT","04/13/2023","04/19/2023","981,069","506","12,302","1","0","0"
"04/27/2023","CT","04/20/2023","04/26/2023","981,501","432","12,304","2","0","0"
"05/04/2023","CT","04/27/2023","05/03/2023","981,947","446","12,334","30","0","0"
"05/11/2023","CT","05/04/2023","05/10/2023","982,335","388","12,337","3","0","0"
"01/23/2020","DC","01/16/2020","01/22/2020","0","0","0","0","0","0"
"01/30/2020","DC","01/23/2020","01/29/2020","0","0","0","0","0","0"
"02/06/2020","DC","01/30/2020","02/05/2020","0","0","0","0","0","0"
"02/13/2020","DC","02/06/2020","02/12/2020","0","0","0","0","0","0"
"02/20/2020","DC","02/13/2020","02/19/2020","0","0","0","0","0","0"
"02/27/2020","DC","02/20/2020","02/26/2020","0","0","0","0","0","0"
"03/05/2020","DC","02/27/2020","03/04/2020","0","0","0","0","0","0"
"03/12/2020","DC","03/05/2020","03/11/2020","2","2","0","0","0","0"
"03/19/2020","DC","03/12/2020","03/18/2020","39","37","0","0","0","0"
"03/26/2020","DC","03/19/2020","03/25/2020","231","192","3","3","0","0"
"04/02/2020","DC","03/26/2020","04/01/2020","586","355","11","8","0","0"
"04/09/2020","DC","04/02/2020","04/08/2020","1,440","854","27","16","0","0"
"04/16/2020","DC","04/09/2020","04/15/2020","2,197","757","72","45","0","0"
"04/23/2020","DC","04/16/2020","04/22/2020","3,206","1,009","127","55","0","0"
"04/30/2020","DC","04/23/2020","04/29/2020","4,106","900","205","78","0","0"
"05/07/2020","DC","04/30/2020","05/06/2020","5,461","1,355","277","72","0","0"
"05/14/2020","DC","05/07/2020","05/13/2020","6,584","1,123","350","73","0","0"
"05/21/2020","DC","05/14/2020","05/20/2020","7,551","967","407","57","0","0"
"05/28/2020","DC","05/21/2020","05/27/2020","8,406","855","445","38","0","0"
"06/04/2020","DC","05/28/2020","06/03/2020","9,016","610","473","28","0","0"
"06/11/2020","DC","06/04/2020","06/10/2020","9,537","521","499","26","0","0"
"06/18/2020","DC","06/11/2020","06/17/2020","9,847","310","523","24","0","0"
"06/25/2020","DC","06/18/2020","06/24/2020","10,128","281","541","18","0","0"
"07/02/2020","DC","06/25/2020","07/01/2020","10,365","237","553","12","0","0"
"07/09/2020","DC","07/02/2020","07/08/2020","10,642","277","564","11","0","0"
"07/16/2020","DC","07/09/2020","07/15/2020","11,026","384","571","7","0","0"
"07/23/2020","DC","07/16/2020","07/22/2020","11,529","503","580","9","0","0"
"07/30/2020","DC","07/23/2020","07/29/2020","11,999","470","584","4","0","0"
"08/06/2020","DC","07/30/2020","08/05/2020","12,443","444","587","3","0","0"
"08/13/2020","DC","08/06/2020","08/12/2020","12,959","516","593","6","0","0"
"08/20/2020","DC","08/13/2020","08/19/2020","13,354","395","600","7","0","0"
"08/27/2020","DC","08/20/2020","08/26/2020","13,722","368","605","5","0","0"
"09/03/2020","DC","08/27/2020","09/02/2020","14,077","355","608","3","0","0"
"09/10/2020","DC","09/03/2020","09/09/2020","14,387","310","615","7","0","0"
"09/17/2020","DC","09/10/2020","09/16/2020","14,743","356","617","2","0","0"
"09/24/2020","DC","09/17/2020","09/23/2020","15,050","307","621","4","0","0"
"10/01/2020","DC","09/24/2020","09/30/2020","15,326","276","627","6","0","0"
"10/08/2020","DC","10/01/2020","10/07/2020","15,697","371","632","5","0","0"
"10/15/2020","DC","10/08/2020","10/14/2020","16,132","435","638","6","0","0"
"10/22/2020","DC","10/15/2020","10/21/2020","16,498","366","642","4","0","0"
"10/29/2020","DC","10/22/2020","10/28/2020","16,973","475","644","2","0","0"
"11/05/2020","DC","10/29/2020","11/04/2020","17,601","628","647","3","0","0"
"11/12/2020","DC","11/05/2020","11/11/2020","18,379","778","657","10","0","0"
"11/19/2020","DC","11/12/2020","11/18/2020","19,465","1,086","665","8","0","0"
"11/26/2020","DC","11/19/2020","11/25/2020","20,516","1,051","677","12","0","0"
"12/03/2020","DC","11/26/2020","12/02/2020","21,842","1,326","690","13","0","0"
"12/10/2020","DC","12/03/2020","12/09/2020","23,854","2,012","704","14","0","0"
"12/17/2020","DC","12/10/2020","12/16/2020","25,602","1,748","720","16","0","0"
"12/24/2020","DC","12/17/2020","12/23/2020","27,226","1,624","751","31","0","0"
"12/31/2020","DC","12/24/2020","12/30/2020","28,758","1,532","780","29","0","0"
"01/07/2021","DC","12/31/2020","01/06/2021","30,482","1,724","806","26","0","0"
"01/14/2021","DC","01/07/2021","01/13/2021","32,600","2,118","831","25","0","0"
"01/21/2021","DC","01/14/2021","01/20/2021","34,403","1,803","863","32","0","0"
"01/28/2021","DC","01/21/2021","01/27/2021","35,865","1,462","895","32","0","0"
"02/04/2021","DC","01/28/2021","02/03/2021","37,199","1,334","926","31","0","0"
"02/11/2021","DC","02/04/2021","02/10/2021","38,348","1,149","965","39","0","0"
"02/18/2021","DC","02/11/2021","02/17/2021","39,180","832","985","20","0","0"
"02/25/2021","DC","02/18/2021","02/24/2021","39,943","763","1,001","16","0","0"
"03/04/2021","DC","02/25/2021","03/03/2021","40,818","875","1,023","22","0","0"
"03/11/2021","DC","03/04/2021","03/10/2021","42,006","1,188","1,037","14","0","0"
"03/18/2021","DC","03/11/2021","03/17/2021","42,811","805","1,044","7","0","0"
"03/25/2021","DC","03/18/2021","03/24/2021","43,595","784","1,053","9","0","0"
"04/01/2021","DC","03/25/2021","03/31/2021","44,513","918","1,064","11","0","0"
"04/08/2021","DC","04/01/2021","04/07/2021","45,328","815","1,076","12","0","0"
"04/15/2021","DC","04/08/2021","04/14/2021","46,209","881","1,088","12","0","0"
"04/22/2021","DC","04/15/2021","04/21/2021","46,941","732","1,097","9","0","0"
"04/29/2021","DC","04/22/2021","04/28/2021","47,533","592","1,104","7","0","0"
"05/06/2021","DC","04/29/2021","05/05/2021","48,041","508","1,109","5","0","0"
"05/13/2021","DC","05/06/2021","05/12/2021","48,336","295","1,115","6","0","0"
"05/20/2021","DC","05/13/2021","05/19/2021","48,634","298","1,124","9","0","0"
"05/27/2021","DC","05/20/2021","05/26/2021","48,822","188","1,131","7","0","0"
"06/03/2021","DC","05/27/2021","06/02/2021","49,011","189","1,135","4","0","0"
"06/10/2021","DC","06/03/2021","06/09/2021","49,127","116","1,137","2","0","0"
"06/17/2021","DC","06/10/2021","06/16/2021","49,223","96","1,139","2","0","0"
"06/24/2021","DC","06/17/2021","06/23/2021","49,284","61","1,141","2","0","0"
"07/01/2021","DC","06/24/2021","06/30/2021","49,355","71","1,141","0","0","0"
"07/08/2021","DC","07/01/2021","07/07/2021","49,423","68","1,143","2","0","0"
"07/15/2021","DC","07/08/2021","07/14/2021","49,574","151","1,145","2","0","0"
"07/22/2021","DC","07/15/2021","07/21/2021","49,858","284","1,146","1","0","0"
"07/29/2021","DC","07/22/2021","07/28/2021","50,268","410","1,148","2","0","0"
"08/05/2021","DC","07/29/2021","08/04/2021","50,858","590","1,149","1","0","0"
"08/12/2021","DC","08/05/2021","08/11/2021","51,853","995","1,149","0","0","0"
"08/19/2021","DC","08/12/2021","08/18/2021","53,024","1,171","1,153","4","0","0"
"08/26/2021","DC","08/19/2021","08/25/2021","54,156","1,132","1,155","2","0","0"
"09/02/2021","DC","08/26/2021","09/01/2021","55,570","1,414","1,161","6","0","0"
"09/09/2021","DC","09/02/2021","09/08/2021","56,694","1,124","1,163","2","0","0"
"09/16/2021","DC","09/09/2021","09/15/2021","58,440","1,746","1,167","4","0","0"
"09/23/2021","DC","09/16/2021","09/22/2021","59,849","1,409","1,171","4","0","0"
"09/30/2021","DC","09/23/2021","09/29/2021","60,996","1,147","1,174","3","0","0"
"10/07/2021","DC","09/30/2021","10/06/2021","61,978","982","1,180","6","0","0"
"10/14/2021","DC","10/07/2021","10/13/2021","62,750","772","1,183","3","0","0"
"10/21/2021","DC","10/14/2021","10/20/2021","63,400","650","1,185","2","0","0"
"10/28/2021","DC","10/21/2021","10/27/2021","63,990","590","1,187","2","0","0"
"11/04/2021","DC","10/28/2021","11/03/2021","64,602","612","1,193","6","0","0"
"11/11/2021","DC","11/04/2021","11/10/2021","65,159","557","1,193","0","0","0"
"11/18/2021","DC","11/11/2021","11/17/2021","65,793","634","1,195","2","0","0"
"11/25/2021","DC","11/18/2021","11/24/2021","66,510","717","1,196","1","0","0"
"12/02/2021","DC","11/25/2021","12/01/2021","67,047","537","1,196","0","0","0"
"12/09/2021","DC","12/02/2021","12/08/2021","68,262","1,215","1,197","1","0","0"
"12/16/2021","DC","12/09/2021","12/15/2021","69,867","1,605","1,203","6","0","0"
"12/23/2021","DC","12/16/2021","12/22/2021","77,661","7,794","1,207","4","0","0"
"12/30/2021","DC","12/23/2021","12/29/2021","92,045","14,384","1,210","3","0","0"
"01/06/2022","DC","12/30/2021","01/05/2022","106,819","14,774","1,222","12","0","0"
"01/13/2022","DC","01/06/2022","01/12/2022","118,802","11,983","1,240","18","0","0"
"01/20/2022","DC","01/13/2022","01/19/2022","126,187","7,385","1,263","23","0","0"
"01/27/2022","DC","01/20/2022","01/26/2022","129,479","3,292","1,282","19","0","0"
"02/03/2022","DC","01/27/2022","02/02/2022","131,093","1,614","1,290","8","0","0"
"02/10/2022","DC","02/03/2022","02/09/2022","132,628","1,535","1,305","15","0","0"
"02/17/2022","DC","02/10/2022","02/16/2022","133,459","831","1,311","6","0","0"
"02/24/2022","DC","02/17/2022","02/23/2022","134,114","655","1,317","6","0","0"
"03/03/2022","DC","02/24/2022","03/02/2022","134,678","564","1,321","4","0","0"
"03/10/2022","DC","03/03/2022","03/09/2022","135,086","408","1,324","3","0","0"
"03/17/2022","DC","03/10/2022","03/16/2022","135,575","489","1,327","3","0","0"
"03/24/2022","DC","03/17/2022","03/23/2022","136,062","487","1,329","2","0","0"
"03/31/2022","DC","03/24/2022","03/30/2022","136,598","536","1,331","2","0","0"
"04/07/2022","DC","03/31/2022","04/06/2022","137,603","1,005","1,332","1","0","0"
"04/14/2022","DC","04/07/2022","04/13/2022","139,160","1,557","1,333","1","0","0"
"04/21/2022","DC","04/14/2022","04/20/2022","140,674","1,514","1,333","0","0","0"
