date_updated,state,start_date,end_date,tot_cases,new_cases,tot_deaths,new_deaths,new_historic_cases,new_historic_deaths,state_full
08/26/2021,AL,2021-08-19,2021-08-25,665653.0,19802.0,12000.0,128.0,0.0,0.0,alabama
09/02/2021,AL,2021-08-26,2021-09-01,704420.0,38767.0,12292.0,292.0,0.0,0.0,alabama
09/09/2021,AL,2021-09-02,2021-09-08,732154.0,27734.0,12487.0,195.0,0.0,0.0,alabama
09/16/2021,AL,2021-09-09,2021-09-15,757893.0,25739.0,12784.0,297.0,0.0,0.0,alabama
09/23/2021,AL,2021-09-16,2021-09-22,778549.0,20656.0,13665.0,881.0,0.0,0.0,alabama
09/30/2021,AL,2021-09-23,2021-09-29,794773.0,16224.0,14200.0,535.0,0.0,0.0,alabama
10/07/2021,AL,2021-09-30,2021-10-06,804251.0,9478.0,14612.0,412.0,0.0,0.0,alabama
10/14/2021,AL,2021-10-07,2021-10-13,810500.0,6249.0,14979.0,367.0,0.0,0.0,alabama
10/21/2021,AL,2021-10-14,2021-10-20,815998.0,5498.0,15308.0,329.0,0.0,0.0,alabama
10/28/2021,AL,2021-10-21,2021-10-27,828643.0,12645.0,15432.0,124.0,0.0,0.0,alabama
11/04/2021,AL,2021-10-28,2021-11-03,833481.0,4838.0,15668.0,236.0,0.0,0.0,alabama
11/11/2021,AL,2021-11-04,2021-11-10,837339.0,3858.0,15910.0,242.0,0.0,0.0,alabama
11/18/2021,AL,2021-11-11,2021-11-17,840934.0,3595.0,16020.0,110.0,0.0,0.0,alabama
11/25/2021,AL,2021-11-18,2021-11-24,844206.0,3272.0,16099.0,79.0,0.0,0.0,alabama
12/02/2021,AL,2021-11-25,2021-12-01,846306.0,2100.0,16140.0,41.0,0.0,0.0,alabama
12/09/2021,AL,2021-12-02,2021-12-08,850098.0,3792.0,16201.0,61.0,0.0,0.0,alabama
12/16/2021,AL,2021-12-09,2021-12-15,854884.0,4786.0,16303.0,102.0,0.0,0.0,alabama
12/23/2021,AL,2021-12-16,2021-12-22,861110.0,6226.0,16378.0,75.0,0.0,0.0,alabama
12/30/2021,AL,2021-12-23,2021-12-29,880307.0,19197.0,16453.0,75.0,0.0,0.0,alabama
01/06/2022,AL,2021-12-30,2022-01-05,932250.0,51943.0,16502.0,49.0,0.0,0.0,alabama
01/13/2022,AL,2022-01-06,2022-01-12,1004622.0,72372.0,16640.0,138.0,0.0,0.0,alabama
01/20/2022,AL,2022-01-13,2022-01-19,1088370.0,83748.0,16756.0,116.0,0.0,0.0,alabama
01/27/2022,AL,2022-01-20,2022-01-26,1161930.0,73560.0,16914.0,158.0,0.0,0.0,alabama
02/03/2022,AL,2022-01-27,2022-02-02,1229300.0,67370.0,17215.0,301.0,0.0,0.0,alabama
02/10/2022,AL,2022-02-03,2022-02-09,1254032.0,24732.0,17452.0,237.0,0.0,0.0,alabama
02/17/2022,AL,2022-02-10,2022-02-16,1267908.0,13876.0,17748.0,296.0,0.0,0.0,alabama
02/24/2022,AL,2022-02-17,2022-02-23,1275357.0,7449.0,18006.0,258.0,0.0,0.0,alabama
03/03/2022,AL,2022-02-24,2022-03-02,1281606.0,6249.0,18334.0,328.0,0.0,0.0,alabama
03/10/2022,AL,2022-03-03,2022-03-09,1287823.0,6217.0,18694.0,360.0,0.0,0.0,alabama
03/17/2022,AL,2022-03-10,2022-03-16,1290138.0,2315.0,18944.0,250.0,0.0,0.0,alabama
03/24/2022,AL,2022-03-17,2022-03-23,1291927.0,1789.0,19167.0,223.0,0.0,0.0,alabama
03/31/2022,AL,2022-03-24,2022-03-30,1295015.0,3088.0,19284.0,117.0,0.0,0.0,alabama
04/07/2022,AL,2022-03-31,2022-04-06,1296286.0,1271.0,19370.0,86.0,0.0,0.0,alabama
04/14/2022,AL,2022-04-07,2022-04-13,1297392.0,1106.0,19440.0,70.0,0.0,0.0,alabama
04/21/2022,AL,2022-04-14,2022-04-20,1298637.0,1245.0,19523.0,83.0,0.0,0.0,alabama
04/28/2022,AL,2022-04-21,2022-04-27,1300274.0,1637.0,19558.0,35.0,0.0,0.0,alabama
05/05/2022,AL,2022-04-28,2022-05-04,1301804.0,1530.0,19590.0,32.0,0.0,0.0,alabama
05/12/2022,AL,2022-05-05,2022-05-11,1303827.0,2023.0,19606.0,16.0,0.0,0.0,alabama
05/19/2022,AL,2022-05-12,2022-05-18,1306662.0,2835.0,19633.0,27.0,0.0,0.0,alabama
05/26/2022,AL,2022-05-19,2022-05-25,1310521.0,3859.0,19651.0,18.0,0.0,0.0,alabama
06/02/2022,AL,2022-05-26,2022-06-01,1315934.0,5413.0,19664.0,13.0,0.0,0.0,alabama
06/09/2022,AL,2022-06-02,2022-06-08,1322957.0,7023.0,19676.0,12.0,0.0,0.0,alabama
06/16/2022,AL,2022-06-09,2022-06-15,1331452.0,8495.0,19696.0,20.0,0.0,0.0,alabama
06/23/2022,AL,2022-06-16,2022-06-22,1342150.0,10698.0,19722.0,26.0,0.0,0.0,alabama
06/30/2022,AL,2022-06-23,2022-06-29,1355340.0,13190.0,19740.0,18.0,0.0,0.0,alabama
07/07/2022,AL,2022-06-30,2022-07-06,1367570.0,12230.0,19766.0,26.0,0.0,0.0,alabama
07/14/2022,AL,2022-07-07,2022-07-13,1384836.0,17266.0,19812.0,46.0,0.0,0.0,alabama
07/21/2022,AL,2022-07-14,2022-07-20,1401893.0,17057.0,19852.0,40.0,0.0,0.0,alabama
07/28/2022,AL,2022-07-21,2022-07-27,1419075.0,17182.0,19890.0,38.0,0.0,0.0,alabama
08/04/2022,AL,2022-07-28,2022-08-03,1424411.0,5336.0,19891.0,1.0,0.0,0.0,alabama
08/11/2022,AL,2022-08-04,2022-08-10,1436458.0,12047.0,19974.0,83.0,0.0,0.0,alabama
08/18/2022,AL,2022-08-11,2022-08-17,1449812.0,13354.0,20026.0,52.0,0.0,0.0,alabama
08/25/2022,AL,2022-08-18,2022-08-24,1463933.0,14121.0,20041.0,15.0,0.0,0.0,alabama
09/01/2022,AL,2022-08-25,2022-08-31,1479605.0,15672.0,20048.0,7.0,0.0,0.0,alabama
09/08/2022,AL,2022-09-01,2022-09-07,1494300.0,14695.0,20160.0,112.0,0.0,0.0,alabama
09/15/2022,AL,2022-09-08,2022-09-14,1504180.0,9880.0,20239.0,79.0,0.0,0.0,alabama
09/22/2022,AL,2022-09-15,2022-09-21,1512134.0,7954.0,20322.0,83.0,0.0,0.0,alabama
09/29/2022,AL,2022-09-22,2022-09-28,1517904.0,5770.0,20395.0,73.0,0.0,0.0,alabama
10/06/2022,AL,2022-09-29,2022-10-05,1522135.0,4231.0,20422.0,27.0,0.0,0.0,alabama
10/13/2022,AL,2022-10-06,2022-10-12,1525724.0,3589.0,20473.0,51.0,0.0,0.0,alabama
10/20/2022,AL,2022-10-13,2022-10-19,1528739.0,3015.0,20505.0,32.0,0.0,0.0,alabama
10/27/2022,AL,2022-10-20,2022-10-26,1531305.0,2566.0,20533.0,28.0,0.0,0.0,alabama
11/03/2022,AL,2022-10-27,2022-11-02,1534287.0,2982.0,20558.0,25.0,0.0,0.0,alabama
11/10/2022,AL,2022-11-03,2022-11-09,1540329.0,6042.0,20608.0,50.0,0.0,0.0,alabama
11/17/2022,AL,2022-11-10,2022-11-16,1542227.0,1898.0,20617.0,9.0,0.0,0.0,alabama
11/24/2022,AL,2022-11-17,2022-11-23,1545099.0,2872.0,20631.0,14.0,0.0,0.0,alabama
12/01/2022,AL,2022-11-24,2022-11-30,1549285.0,4186.0,20652.0,21.0,0.0,0.0,alabama
12/08/2022,AL,2022-12-01,2022-12-07,1555092.0,5807.0,20682.0,30.0,0.0,0.0,alabama
12/15/2022,AL,2022-12-08,2022-12-14,1561557.0,6465.0,20704.0,22.0,0.0,0.0,alabama
12/22/2022,AL,2022-12-15,2022-12-21,1568934.0,7377.0,20737.0,33.0,0.0,0.0,alabama
12/29/2022,AL,2022-12-22,2022-12-28,1573637.0,4703.0,20757.0,20.0,0.0,0.0,alabama
01/05/2023,AL,2022-12-29,2023-01-04,1587224.0,13587.0,20776.0,19.0,0.0,0.0,alabama
01/12/2023,AL,2023-01-05,2023-01-11,1596149.0,8925.0,20820.0,44.0,0.0,0.0,alabama
01/19/2023,AL,2023-01-12,2023-01-18,1602891.0,6742.0,20846.0,26.0,0.0,0.0,alabama
01/26/2023,AL,2023-01-19,2023-01-25,1610535.0,7644.0,20870.0,24.0,0.0,0.0,alabama
02/02/2023,AL,2023-01-26,2023-02-01,1617850.0,7315.0,20882.0,12.0,0.0,0.0,alabama
02/09/2023,AL,2023-02-02,2023-02-08,1627670.0,9820.0,20892.0,10.0,0.0,0.0,alabama
02/16/2023,AL,2023-02-09,2023-02-15,1633743.0,6073.0,20899.0,7.0,0.0,0.0,alabama
02/23/2023,AL,2023-02-16,2023-02-22,1638348.0,4605.0,20932.0,33.0,0.0,0.0,alabama
03/02/2023,AL,2023-02-23,2023-03-01,1642062.0,3714.0,21001.0,69.0,0.0,0.0,alabama
03/09/2023,AL,2023-03-02,2023-03-08,1644533.0,2471.0,21032.0,31.0,0.0,0.0,alabama
03/16/2023,AL,2023-03-09,2023-03-15,1646423.0,1890.0,21091.0,59.0,0.0,0.0,alabama
03/23/2023,AL,2023-03-16,2023-03-22,1648385.0,1962.0,21113.0,22.0,0.0,0.0,alabama
03/30/2023,AL,2023-03-23,2023-03-29,1650449.0,2064.0,21127.0,14.0,0.0,0.0,alabama
04/06/2023,AL,2023-03-30,2023-04-05,1652469.0,2020.0,21131.0,4.0,0.0,0.0,alabama
04/13/2023,AL,2023-04-06,2023-04-12,1654101.0,1632.0,21133.0,2.0,0.0,0.0,alabama
04/20/2023,AL,2023-04-13,2023-04-19,1655661.0,1560.0,21133.0,0.0,0.0,0.0,alabama
04/27/2023,AL,2023-04-20,2023-04-26,1657175.0,1514.0,21133.0,0.0,0.0,0.0,alabama
05/04/2023,AL,2023-04-27,2023-05-03,1658639.0,1464.0,21137.0,4.0,0.0,0.0,alabama
05/11/2023,AL,2023-05-04,2023-05-10,1659936.0,1297.0,21138.0,1.0,0.0,0.0,alabama
01/23/2020,AR,2020-01-16,2020-01-22,0.0,0.0,0.0,0.0,0.0,0.0,arkansas
01/30/2020,AR,2020-01-23,2020-01-29,0.0,0.0,0.0,0.0,0.0,0.0,arkansas
02/06/2020,AR,2020-01-30,2020-02-05,1.0,1.0,0.0,0.0,0.0,0.0,arkansas
02/13/2020,AR,2020-02-06,2020-02-12,4.0,3.0,0.0,0.0,0.0,0.0,arkansas
02/20/2020,AR,2020-02-13,2020-02-19,5.0,1.0,0.0,0.0,0.0,0.0,arkansas
02/27/2020,AR,2020-02-20,2020-02-26,8.0,3.0,0.0,0.0,0.0,0.0,arkansas
03/05/2020,AR,2020-02-27,2020-03-04,8.0,0.0,0.0,0.0,0.0,0.0,arkansas
03/12/2020,AR,2020-03-05,2020-03-11,16.0,8.0,0.0,0.0,0.0,0.0,arkansas
03/19/2020,AR,2020-03-12,2020-03-18,86.0,70.0,3.0,3.0,0.0,0.0,arkansas
03/26/2020,AR,2020-03-19,2020-03-25,365.0,279.0,19.0,16.0,0.0,0.0,arkansas
04/02/2020,AR,2020-03-26,2020-04-01,739.0,374.0,31.0,12.0,0.0,0.0,arkansas
04/09/2020,AR,2020-04-02,2020-04-08,1229.0,490.0,50.0,19.0,0.0,0.0,arkansas
04/16/2020,AR,2020-04-09,2020-04-15,1897.0,668.0,66.0,16.0,0.0,0.0,arkansas
04/23/2020,AR,2020-04-16,2020-04-22,2798.0,901.0,100.0,34.0,0.0,0.0,arkansas
04/30/2020,AR,2020-04-23,2020-04-29,3497.0,699.0,117.0,17.0,0.0,0.0,arkansas
05/07/2020,AR,2020-04-30,2020-05-06,4146.0,649.0,129.0,12.0,0.0,0.0,arkansas
05/14/2020,AR,2020-05-07,2020-05-13,4869.0,723.0,151.0,22.0,0.0,0.0,arkansas
05/21/2020,AR,2020-05-14,2020-05-20,5794.0,925.0,168.0,17.0,0.0,0.0,arkansas
05/28/2020,AR,2020-05-21,2020-05-27,6836.0,1042.0,195.0,27.0,0.0,0.0,arkansas
06/04/2020,AR,2020-05-28,2020-06-03,8712.0,1876.0,242.0,47.0,0.0,0.0,arkansas
06/11/2020,AR,2020-06-04,2020-06-10,11436.0,2724.0,300.0,58.0,0.0,0.0,arkansas
06/18/2020,AR,2020-06-11,2020-06-17,14118.0,2682.0,348.0,48.0,0.0,0.0,arkansas
06/25/2020,AR,2020-06-18,2020-06-24,18412.0,4294.0,424.0,76.0,0.0,0.0,arkansas
07/02/2020,AR,2020-06-25,2020-07-01,21777.0,3365.0,476.0,52.0,0.0,0.0,arkansas
07/09/2020,AR,2020-07-02,2020-07-08,25226.0,3449.0,544.0,68.0,0.0,0.0,arkansas
07/16/2020,AR,2020-07-09,2020-07-15,29334.0,4108.0,621.0,77.0,0.0,0.0,arkansas
07/23/2020,AR,2020-07-16,2020-07-22,33983.0,4649.0,711.0,90.0,0.0,0.0,arkansas
07/30/2020,AR,2020-07-23,2020-07-29,39577.0,5594.0,833.0,122.0,0.0,0.0,arkansas
08/06/2020,AR,2020-07-30,2020-08-05,44992.0,5415.0,931.0,98.0,0.0,0.0,arkansas
08/13/2020,AR,2020-08-06,2020-08-12,49771.0,4779.0,1018.0,87.0,0.0,0.0,arkansas
08/20/2020,AR,2020-08-13,2020-08-19,54001.0,4230.0,1106.0,88.0,0.0,0.0,arkansas
08/27/2020,AR,2020-08-20,2020-08-26,57914.0,3913.0,1197.0,91.0,0.0,0.0,arkansas
09/03/2020,AR,2020-08-27,2020-09-02,62358.0,4444.0,1271.0,74.0,0.0,0.0,arkansas
09/10/2020,AR,2020-09-03,2020-09-09,67232.0,4874.0,1370.0,99.0,0.0,0.0,arkansas
09/17/2020,AR,2020-09-10,2020-09-16,72167.0,4935.0,1571.0,201.0,0.0,0.0,arkansas
09/24/2020,AR,2020-09-17,2020-09-23,77756.0,5589.0,1700.0,129.0,0.0,0.0,arkansas
10/01/2020,AR,2020-09-24,2020-09-30,83295.0,5539.0,1830.0,130.0,0.0,0.0,arkansas
10/08/2020,AR,2020-10-01,2020-10-07,88478.0,5183.0,1981.0,151.0,0.0,0.0,arkansas
10/15/2020,AR,2020-10-08,2020-10-14,94684.0,6206.0,2137.0,156.0,0.0,0.0,arkansas
10/22/2020,AR,2020-10-15,2020-10-21,101111.0,6427.0,2273.0,136.0,0.0,0.0,arkansas
10/29/2020,AR,2020-10-22,2020-10-28,108151.0,7040.0,2459.0,186.0,0.0,0.0,arkansas
11/05/2020,AR,2020-10-29,2020-11-04,115319.0,7168.0,2628.0,169.0,0.0,0.0,arkansas
11/12/2020,AR,2020-11-05,2020-11-11,125971.0,10652.0,2879.0,251.0,0.0,0.0,arkansas
11/19/2020,AR,2020-11-12,2020-11-18,137311.0,11340.0,3106.0,227.0,0.0,0.0,arkansas
11/26/2020,AR,2020-11-19,2020-11-25,149905.0,12594.0,3325.0,219.0,0.0,0.0,arkansas
12/03/2020,AR,2020-11-26,2020-12-02,161816.0,11911.0,3591.0,266.0,0.0,0.0,arkansas
12/10/2020,AR,2020-12-03,2020-12-09,176965.0,15149.0,3823.0,232.0,0.0,0.0,arkansas
12/17/2020,AR,2020-12-10,2020-12-16,192416.0,15451.0,4057.0,234.0,0.0,0.0,arkansas
12/24/2020,AR,2020-12-17,2020-12-23,207289.0,14873.0,4352.0,295.0,0.0,0.0,arkansas
12/31/2020,AR,2020-12-24,2020-12-30,222518.0,15229.0,4654.0,302.0,0.0,0.0,arkansas
01/07/2021,AR,2020-12-31,2021-01-06,241947.0,19429.0,4971.0,317.0,0.0,0.0,arkansas
01/14/2021,AR,2021-01-07,2021-01-13,261275.0,19328.0,5165.0,194.0,0.0,0.0,arkansas
01/21/2021,AR,2021-01-14,2021-01-20,275473.0,14198.0,5326.0,161.0,0.0,0.0,arkansas
01/28/2021,AR,2021-01-21,2021-01-27,288060.0,12587.0,5509.0,183.0,0.0,0.0,arkansas
02/04/2021,AR,2021-01-28,2021-02-03,299585.0,11525.0,5629.0,120.0,0.0,0.0,arkansas
02/11/2021,AR,2021-02-04,2021-02-10,308944.0,9359.0,5690.0,61.0,0.0,0.0,arkansas
02/18/2021,AR,2021-02-11,2021-02-17,313322.0,4378.0,5739.0,49.0,0.0,0.0,arkansas
02/25/2021,AR,2021-02-18,2021-02-24,316560.0,3238.0,5778.0,39.0,0.0,0.0,arkansas
03/04/2021,AR,2021-02-25,2021-03-03,323963.0,7403.0,5835.0,57.0,0.0,0.0,arkansas
03/11/2021,AR,2021-03-04,2021-03-10,326247.0,2284.0,5875.0,40.0,0.0,0.0,arkansas
03/18/2021,AR,2021-03-11,2021-03-17,328314.0,2067.0,5920.0,45.0,0.0,0.0,arkansas
03/25/2021,AR,2021-03-18,2021-03-24,329745.0,1431.0,5941.0,21.0,0.0,0.0,arkansas
04/01/2021,AR,2021-03-25,2021-03-31,330917.0,1172.0,5973.0,32.0,0.0,0.0,arkansas
04/08/2021,AR,2021-04-01,2021-04-07,331991.0,1074.0,5988.0,15.0,0.0,0.0,arkansas
04/15/2021,AR,2021-04-08,2021-04-14,333154.0,1163.0,6015.0,27.0,0.0,0.0,arkansas
04/22/2021,AR,2021-04-15,2021-04-21,334532.0,1378.0,6035.0,20.0,0.0,0.0,arkansas
04/29/2021,AR,2021-04-22,2021-04-28,335766.0,1234.0,6050.0,15.0,0.0,0.0,arkansas
05/06/2021,AR,2021-04-29,2021-05-05,337254.0,1488.0,6067.0,17.0,0.0,0.0,arkansas
05/13/2021,AR,2021-05-06,2021-05-12,338553.0,1299.0,6092.0,25.0,0.0,0.0,arkansas
05/20/2021,AR,2021-05-13,2021-05-19,339892.0,1339.0,6111.0,19.0,0.0,0.0,arkansas
05/27/2021,AR,2021-05-20,2021-05-26,341178.0,1286.0,6126.0,15.0,0.0,0.0,arkansas
06/03/2021,AR,2021-05-27,2021-06-02,342170.0,992.0,6143.0,17.0,0.0,0.0,arkansas
06/10/2021,AR,2021-06-03,2021-06-09,343421.0,1251.0,6170.0,27.0,0.0,0.0,arkansas
06/17/2021,AR,2021-06-10,2021-06-16,345162.0,1741.0,6201.0,31.0,0.0,0.0,arkansas
06/24/2021,AR,2021-06-17,2021-06-23,347070.0,1908.0,6232.0,31.0,0.0,0.0,arkansas
07/01/2021,AR,2021-06-24,2021-06-30,349892.0,2822.0,6281.0,49.0,0.0,0.0,arkansas
07/08/2021,AR,2021-07-01,2021-07-07,353663.0,3771.0,6379.0,98.0,0.0,0.0,arkansas
07/15/2021,AR,2021-07-08,2021-07-14,360747.0,7084.0,6495.0,116.0,0.0,0.0,arkansas
07/22/2021,AR,2021-07-15,2021-07-21,369019.0,8272.0,6655.0,160.0,0.0,0.0,arkansas
07/29/2021,AR,2021-07-22,2021-07-28,381470.0,12451.0,6837.0,182.0,0.0,0.0,arkansas
08/05/2021,AR,2021-07-29,2021-08-04,395304.0,13834.0,7058.0,221.0,0.0,0.0,arkansas
08/12/2021,AR,2021-08-05,2021-08-11,411643.0,16339.0,7270.0,212.0,0.0,0.0,arkansas
08/19/2021,AR,2021-08-12,2021-08-18,426682.0,15039.0,7509.0,239.0,0.0,0.0,arkansas
08/26/2021,AR,2021-08-19,2021-08-25,442345.0,15663.0,7713.0,204.0,0.0,0.0,arkansas
09/02/2021,AR,2021-08-26,2021-09-01,457223.0,14878.0,7857.0,144.0,0.0,0.0,arkansas
09/09/2021,AR,2021-09-02,2021-09-08,469151.0,11928.0,7981.0,124.0,0.0,0.0,arkansas
09/16/2021,AR,2021-09-09,2021-09-15,480720.0,11569.0,8121.0,140.0,0.0,0.0,arkansas
09/23/2021,AR,2021-09-16,2021-09-22,489835.0,9115.0,8233.0,112.0,0.0,0.0,arkansas
09/30/2021,AR,2021-09-23,2021-09-29,496654.0,6819.0,8284.0,51.0,0.0,0.0,arkansas
10/07/2021,AR,2021-09-30,2021-10-06,501766.0,5112.0,8357.0,73.0,0.0,0.0,arkansas
10/14/2021,AR,2021-10-07,2021-10-13,506381.0,4615.0,8547.0,190.0,0.0,0.0,arkansas
10/21/2021,AR,2021-10-14,2021-10-20,510366.0,3985.0,8592.0,45.0,0.0,0.0,arkansas
10/28/2021,AR,2021-10-21,2021-10-27,513476.0,3110.0,8624.0,32.0,0.0,0.0,arkansas
11/04/2021,AR,2021-10-28,2021-11-03,516598.0,3122.0,8670.0,46.0,0.0,0.0,arkansas
11/11/2021,AR,2021-11-04,2021-11-10,519911.0,3313.0,8736.0,66.0,0.0,0.0,arkansas
11/18/2021,AR,2021-11-11,2021-11-17,524388.0,4477.0,8796.0,60.0,0.0,0.0,arkansas
11/25/2021,AR,2021-11-18,2021-11-24,528036.0,3648.0,8870.0,74.0,0.0,0.0,arkansas
12/02/2021,AR,2021-11-25,2021-12-01,531915.0,3879.0,8960.0,90.0,0.0,0.0,arkansas
12/09/2021,AR,2021-12-02,2021-12-08,537551.0,5636.0,9074.0,114.0,0.0,0.0,arkansas
12/16/2021,AR,2021-12-09,2021-12-15,542482.0,4931.0,9184.0,110.0,0.0,0.0,arkansas
12/23/2021,AR,2021-12-16,2021-12-22,548163.0,5681.0,9276.0,92.0,0.0,0.0,arkansas
12/30/2021,AR,2021-12-23,2021-12-29,559468.0,11305.0,9435.0,159.0,0.0,0.0,arkansas
01/06/2022,AR,2021-12-30,2022-01-05,589778.0,30310.0,9638.0,203.0,0.0,0.0,arkansas
01/13/2022,AR,2022-01-06,2022-01-12,640097.0,50319.0,9856.0,218.0,0.0,0.0,arkansas
01/20/2022,AR,2022-01-13,2022-01-19,702993.0,62896.0,10174.0,318.0,0.0,0.0,arkansas
01/27/2022,AR,2022-01-20,2022-01-26,749248.0,46255.0,10450.0,276.0,0.0,0.0,arkansas
02/03/2022,AR,2022-01-27,2022-02-02,779587.0,30339.0,10674.0,224.0,0.0,0.0,arkansas
02/10/2022,AR,2022-02-03,2022-02-09,789258.0,9671.0,10810.0,136.0,0.0,0.0,arkansas
02/17/2022,AR,2022-02-10,2022-02-16,798613.0,9355.0,10890.0,80.0,0.0,0.0,arkansas
02/24/2022,AR,2022-02-17,2022-02-23,804690.0,6077.0,10929.0,39.0,0.0,0.0,arkansas
03/03/2022,AR,2022-02-24,2022-03-02,808627.0,3937.0,10993.0,64.0,0.0,0.0,arkansas
03/10/2022,AR,2022-03-03,2022-03-09,811288.0,2661.0,11061.0,68.0,0.0,0.0,arkansas
03/17/2022,AR,2022-03-10,2022-03-16,814128.0,2840.0,11112.0,51.0,0.0,0.0,arkansas
03/24/2022,AR,2022-03-17,2022-03-23,817799.0,3671.0,11148.0,36.0,0.0,0.0,arkansas
03/31/2022,AR,2022-03-24,2022-03-30,818667.0,868.0,11215.0,67.0,0.0,0.0,arkansas
04/07/2022,AR,2022-03-31,2022-04-06,819467.0,800.0,11290.0,75.0,0.0,0.0,arkansas
04/14/2022,AR,2022-04-07,2022-04-13,820333.0,866.0,11317.0,27.0,0.0,0.0,arkansas
04/21/2022,AR,2022-04-14,2022-04-20,821162.0,829.0,11347.0,30.0,0.0,0.0,arkansas
04/28/2022,AR,2022-04-21,2022-04-27,822236.0,1074.0,11360.0,13.0,0.0,0.0,arkansas
05/05/2022,AR,2022-04-28,2022-05-04,823376.0,1140.0,11378.0,18.0,0.0,0.0,arkansas
05/12/2022,AR,2022-05-05,2022-05-11,824841.0,1465.0,11383.0,5.0,0.0,0.0,arkansas
05/19/2022,AR,2022-05-12,2022-05-18,826722.0,1881.0,11398.0,15.0,0.0,0.0,arkansas
05/26/2022,AR,2022-05-19,2022-05-25,828998.0,2276.0,11445.0,47.0,0.0,0.0,arkansas
06/02/2022,AR,2022-05-26,2022-06-01,831151.0,2153.0,11485.0,40.0,0.0,0.0,arkansas
06/09/2022,AR,2022-06-02,2022-06-08,835099.0,3948.0,11508.0,23.0,0.0,0.0,arkansas
06/16/2022,AR,2022-06-09,2022-06-15,839454.0,4355.0,11526.0,18.0,0.0,0.0,arkansas
06/23/2022,AR,2022-06-16,2022-06-22,844253.0,4799.0,11550.0,24.0,0.0,0.0,arkansas
06/30/2022,AR,2022-06-23,2022-06-29,851042.0,6789.0,11578.0,28.0,0.0,0.0,arkansas
07/07/2022,AR,2022-06-30,2022-07-06,858207.0,7165.0,11593.0,15.0,0.0,0.0,arkansas
07/14/2022,AR,2022-07-07,2022-07-13,867830.0,9623.0,11616.0,23.0,0.0,0.0,arkansas
07/21/2022,AR,2022-07-14,2022-07-20,877018.0,9188.0,11651.0,35.0,0.0,0.0,arkansas
07/28/2022,AR,2022-07-21,2022-07-27,885329.0,8311.0,11687.0,36.0,0.0,0.0,arkansas
08/04/2022,AR,2022-07-28,2022-08-03,892333.0,7004.0,11732.0,45.0,0.0,0.0,arkansas
08/11/2022,AR,2022-08-04,2022-08-10,898472.0,6139.0,11787.0,55.0,0.0,0.0,arkansas
08/18/2022,AR,2022-08-11,2022-08-17,904482.0,6010.0,11831.0,44.0,0.0,0.0,arkansas
08/25/2022,AR,2022-08-18,2022-08-24,910449.0,5967.0,11878.0,47.0,0.0,0.0,arkansas
09/01/2022,AR,2022-08-25,2022-08-31,916929.0,6480.0,11917.0,39.0,0.0,0.0,arkansas
09/08/2022,AR,2022-09-01,2022-09-07,922469.0,5540.0,11943.0,26.0,0.0,0.0,arkansas
09/15/2022,AR,2022-09-08,2022-09-14,927828.0,5359.0,11969.0,26.0,0.0,0.0,arkansas
09/22/2022,AR,2022-09-15,2022-09-21,931736.0,3908.0,12028.0,59.0,0.0,0.0,arkansas
09/29/2022,AR,2022-09-22,2022-09-28,934462.0,2726.0,12130.0,102.0,0.0,0.0,arkansas
10/06/2022,AR,2022-09-29,2022-10-05,936301.0,1839.0,12234.0,104.0,0.0,0.0,arkansas
10/13/2022,AR,2022-10-06,2022-10-12,938106.0,1805.0,12333.0,99.0,0.0,0.0,arkansas
10/20/2022,AR,2022-10-13,2022-10-19,940016.0,1910.0,12393.0,60.0,0.0,0.0,arkansas
10/27/2022,AR,2022-10-20,2022-10-26,941719.0,1703.0,12449.0,56.0,0.0,0.0,arkansas
11/03/2022,AR,2022-10-27,2022-11-02,943557.0,1838.0,12503.0,54.0,0.0,0.0,arkansas
11/10/2022,AR,2022-11-03,2022-11-09,945518.0,1961.0,12520.0,17.0,0.0,0.0,arkansas
11/17/2022,AR,2022-11-10,2022-11-16,947244.0,1726.0,12525.0,5.0,0.0,0.0,arkansas
11/24/2022,AR,2022-11-17,2022-11-23,948939.0,1695.0,12542.0,17.0,0.0,0.0,arkansas
12/01/2022,AR,2022-11-24,2022-11-30,951305.0,2366.0,12560.0,18.0,0.0,0.0,arkansas
12/08/2022,AR,2022-12-01,2022-12-07,954689.0,3384.0,12599.0,39.0,0.0,0.0,arkansas
12/15/2022,AR,2022-12-08,2022-12-14,958206.0,3517.0,12643.0,44.0,0.0,0.0,arkansas
12/22/2022,AR,2022-12-15,2022-12-21,961886.0,3680.0,12667.0,24.0,0.0,0.0,arkansas
12/29/2022,AR,2022-12-22,2022-12-28,964645.0,2759.0,12681.0,14.0,0.0,0.0,arkansas
01/05/2023,AR,2022-12-29,2023-01-04,968469.0,3824.0,12694.0,13.0,0.0,0.0,arkansas
01/12/2023,AR,2023-01-05,2023-01-11,971652.0,3183.0,12729.0,35.0,0.0,0.0,arkansas
01/19/2023,AR,2023-01-12,2023-01-18,973874.0,2222.0,12757.0,28.0,0.0,0.0,arkansas
01/26/2023,AR,2023-01-19,2023-01-25,976195.0,2321.0,12803.0,46.0,0.0,0.0,arkansas
02/02/2023,AR,2023-01-26,2023-02-01,977800.0,1605.0,12849.0,46.0,0.0,0.0,arkansas
02/09/2023,AR,2023-02-02,2023-02-08,979670.0,1870.0,12875.0,26.0,0.0,0.0,arkansas
